instrument_id,symbol,market,asset_class,source,added_on,active,price_eligible,price_source,inactive_on
4UBDd_EQ,4UBDd,,EQ,trading212,2025-12-26,True,False,none,
4UBFd_EQ,4UBFd,,EQ,trading212,2025-12-26,True,False,none,
4UBHd_EQ,4UBHd,,EQ,trading212,2025-12-26,True,False,none,
4UBId_EQ,4UBId,,EQ,trading212,2025-12-26,True,False,none,
4UBQd_EQ,4UBQd,,EQ,trading212,2025-12-26,True,False,none,
4X0d_EQ,4X0d,,EQ,trading212,2025-12-26,True,False,none,
500Dl_EQ,500Dl,,EQ,trading212,2025-12-26,True,False,none,
500Ea_EQ,500Ea,,EQ,trading212,2025-12-26,True,False,none,
500Xa_EQ,500Xa,,EQ,trading212,2025-12-26,True,False,none,
500Xs_EQ,500Xs,,EQ,trading212,2025-12-26,True,False,none,
526d_EQ,526d,,EQ,trading212,2025-12-26,True,False,none,
540Jd_EQ,540Jd,,EQ,trading212,2025-12-26,True,False,none,
55H0d_EQ,55H0d,,EQ,trading212,2025-12-26,True,False,none,
58Hd_EQ,58Hd,,EQ,trading212,2025-12-26,True,False,none,
5APd_EQ,5APd,,EQ,trading212,2025-12-26,True,False,none,
5BGd_EQ,5BGd,,EQ,trading212,2025-12-26,True,False,none,
5BTSm_EQ,5BTSm,,EQ,trading212,2025-12-26,True,False,none,
5BUSm_EQ,5BUSm,,EQ,trading212,2025-12-26,True,False,none,
5CH6d_EQ,5CH6d,,EQ,trading212,2025-12-26,True,False,none,
5CVd_EQ,5CVd,,EQ,trading212,2025-12-26,True,False,none,
5ESEd_EQ,5ESEd,,EQ,trading212,2025-12-26,True,False,none,
5EULm_EQ,5EULm,,EQ,trading212,2025-12-26,True,False,none,
5EUSm_EQ,5EUSm,,EQ,trading212,2025-12-26,True,False,none,
5HEDl_EQ,5HEDl,,EQ,trading212,2025-12-26,True,False,none,
5ITLm_EQ,5ITLm,,EQ,trading212,2025-12-26,True,False,none,
5ITSm_EQ,5ITSm,,EQ,trading212,2025-12-26,True,False,none,
5MVLd_EQ,5MVLd,,EQ,trading212,2025-12-26,True,False,none,
5MVWd_EQ,5MVWd,,EQ,trading212,2025-12-26,True,False,none,
5Q5d_EQ,5Q5d,,EQ,trading212,2025-12-26,True,False,none,
5QQEl_EQ,5QQEl,,EQ,trading212,2025-12-26,True,False,none,
5SIEd_EQ,5SIEd,,EQ,trading212,2025-12-26,True,False,none,
5SPEl_EQ,5SPEl,,EQ,trading212,2025-12-26,True,False,none,
5STId_EQ,5STId,,EQ,trading212,2025-12-26,True,False,none,
5STLd_EQ,5STLd,,EQ,trading212,2025-12-26,True,False,none,
5TYSm_EQ,5TYSm,,EQ,trading212,2025-12-26,True,False,none,
5UOAd_EQ,5UOAd,,EQ,trading212,2025-12-26,True,False,none,
5URd_EQ,5URd,,EQ,trading212,2025-12-26,True,False,none,
5USSl_EQ,5USSl,,EQ,trading212,2025-12-26,True,False,none,
600Xa_EQ,600Xa,,EQ,trading212,2025-12-26,True,False,none,
639d_EQ,639d,,EQ,trading212,2025-12-26,True,False,none,
68Vd_EQ,68Vd,,EQ,trading212,2025-12-26,True,False,none,
690Dd_EQ,690Dd,,EQ,trading212,2025-12-26,True,False,none,
6AQQd_EQ,6AQQd,,EQ,trading212,2025-12-26,True,False,none,
6B0d_EQ,6B0d,,EQ,trading212,2025-12-26,True,False,none,
6B6d_EQ,6B6d,,EQ,trading212,2025-12-26,True,False,none,
6BFd_EQ,6BFd,,EQ,trading212,2025-12-26,True,False,none,
6MKd_EQ,6MKd,,EQ,trading212,2025-12-26,True,False,none,
6NEd_EQ,6NEd,,EQ,trading212,2025-12-26,True,False,none,
6PSEd_EQ,6PSEd,,EQ,trading212,2025-12-26,True,False,none,
6PUd_EQ,6PUd,,EQ,trading212,2025-12-26,True,False,none,
6Q81d_EQ,6Q81d,,EQ,trading212,2025-12-26,True,False,none,
6RJd_EQ,6RJd,,EQ,trading212,2025-12-26,True,False,none,
6RVd_EQ,6RVd,,EQ,trading212,2025-12-26,True,False,none,
6TVLd_EQ,6TVLd,,EQ,trading212,2025-12-26,True,False,none,
6TVMd_EQ,6TVMd,,EQ,trading212,2025-12-26,True,False,none,
6Z1d_EQ,6Z1d,,EQ,trading212,2025-12-26,True,False,none,
71Yd_EQ,71Yd,,EQ,trading212,2025-12-26,True,False,none,
724d_EQ,724d,,EQ,trading212,2025-12-26,True,False,none,
788d_EQ,788d,,EQ,trading212,2025-12-26,True,False,none,
7A2d_EQ,7A2d,,EQ,trading212,2025-12-26,True,False,none,
7B0d_EQ,7B0d,,EQ,trading212,2025-12-26,True,False,none,
7CDd_EQ,7CDd,,EQ,trading212,2025-12-26,True,False,none,
7DBd_EQ,7DBd,,EQ,trading212,2025-12-26,True,False,none,
7DGd_EQ,7DGd,,EQ,trading212,2025-12-26,True,False,none,
7HPd_EQ,7HPd,,EQ,trading212,2025-12-26,True,False,none,
7KYd_EQ,7KYd,,EQ,trading212,2025-12-26,True,False,none,
7MAGd_EQ,7MAGd,,EQ,trading212,2025-12-26,True,False,none,
7PVd_EQ,7PVd,,EQ,trading212,2025-12-26,True,False,none,
7USHd_EQ,7USHd,,EQ,trading212,2025-12-26,True,False,none,
7VSd_EQ,7VSd,,EQ,trading212,2025-12-26,True,False,none,
7XPd_EQ,7XPd,,EQ,trading212,2025-12-26,True,False,none,
7XUd_EQ,7XUd,,EQ,trading212,2025-12-26,True,False,none,
82Wd_EQ,82Wd,,EQ,trading212,2025-12-26,True,False,none,
855d_EQ,855d,,EQ,trading212,2025-12-26,True,False,none,
8BZd_EQ,8BZd,,EQ,trading212,2025-12-26,True,False,none,
8CFd_EQ,8CFd,,EQ,trading212,2025-12-26,True,False,none,
8FRd_EQ,8FRd,,EQ,trading212,2025-12-26,True,False,none,
8GCd_EQ,8GCd,,EQ,trading212,2025-12-26,True,False,none,
8GMd_EQ,8GMd,,EQ,trading212,2025-12-26,True,False,none,
8J3a_EQ,8J3a,,EQ,trading212,2025-12-26,True,False,none,
8JO1d_EQ,8JO1d,,EQ,trading212,2025-12-26,True,False,none,
8K2d_EQ,8K2d,,EQ,trading212,2025-12-26,True,False,none,
8OUUd_EQ,8OUUd,,EQ,trading212,2025-12-26,True,False,none,
8PSAd_EQ,8PSAd,,EQ,trading212,2025-12-26,True,False,none,
8PSBd_EQ,8PSBd,,EQ,trading212,2025-12-26,True,False,none,
8PSEd_EQ,8PSEd,,EQ,trading212,2025-12-26,True,False,none,
8QRd_EQ,8QRd,,EQ,trading212,2025-12-26,True,False,none,
8RMYd_EQ,8RMYd,,EQ,trading212,2025-12-26,True,False,none,
8T8d_EQ,8T8d,,EQ,trading212,2025-12-26,True,False,none,
8TRAd_EQ,8TRAd,,EQ,trading212,2025-12-26,True,False,none,
8XPd_EQ,8XPd,,EQ,trading212,2025-12-26,True,False,none,
93M1d_EQ,93M1d,,EQ,trading212,2025-12-26,True,False,none,
99Ud_EQ,99Ud,,EQ,trading212,2025-12-26,True,False,none,
9A2d_EQ,9A2d,,EQ,trading212,2025-12-26,True,False,none,
9CFd_EQ,9CFd,,EQ,trading212,2025-12-26,True,False,none,
9E0Ed_EQ,9E0Ed,,EQ,trading212,2025-12-26,True,False,none,
9GAFd_EQ,9GAFd,,EQ,trading212,2025-12-26,True,False,none,
9GAGd_EQ,9GAGd,,EQ,trading212,2025-12-26,True,False,none,
9GAKd_EQ,9GAKd,,EQ,trading212,2025-12-26,True,False,none,
9GALd_EQ,9GALd,,EQ,trading212,2025-12-26,True,False,none,
9MDd_EQ,9MDd,,EQ,trading212,2025-12-26,True,False,none,
9MWd_EQ,9MWd,,EQ,trading212,2025-12-26,True,False,none,
9SHd_EQ,9SHd,,EQ,trading212,2025-12-26,True,False,none,
9UVd_EQ,9UVd,,EQ,trading212,2025-12-26,True,False,none,
A1Gd_EQ,A1Gd,,EQ,trading212,2025-12-26,True,True,yahoo,
A1OS1d_EQ,A1OS1d,,EQ,trading212,2025-12-26,True,True,yahoo,
A3Me_EQ,A3Me,,EQ,trading212,2025-12-26,True,True,yahoo,
A4H7d_EQ,A4H7d,,EQ,trading212,2025-12-26,True,True,yahoo,
A4H8d_EQ,A4H8d,,EQ,trading212,2025-12-26,True,True,yahoo,
A4HCd_EQ,A4HCd,,EQ,trading212,2025-12-26,True,True,yahoo,
A4HDd_EQ,A4HDd,,EQ,trading212,2025-12-26,True,True,yahoo,
A4Sd_EQ,A4Sd,,EQ,trading212,2025-12-26,True,True,yahoo,
A58d_EQ,A58d,,EQ,trading212,2025-12-26,True,True,yahoo,
A6Id_EQ,A6Id,,EQ,trading212,2025-12-26,True,True,yahoo,
A6Nd_EQ,A6Nd,,EQ,trading212,2025-12-26,True,True,yahoo,
A6Td_EQ,A6Td,,EQ,trading212,2025-12-26,True,True,yahoo,
A7Ad_EQ,A7Ad,,EQ,trading212,2025-12-26,True,True,yahoo,
A8Bd_EQ,A8Bd,,EQ,trading212,2025-12-26,True,True,yahoo,
AACAY_US_EQ,AACAY,US,EQ,trading212,2025-12-26,True,True,yahoo,
AACG_US_EQ,AACG,US,EQ,trading212,2025-12-26,True,True,yahoo,
AACI_US_EQ,AACI,US,EQ,trading212,2025-12-26,True,True,yahoo,
AACQ_US_EQ,AACQ,US,EQ,trading212,2025-12-26,True,True,yahoo,
AACT_US_EQ,AACT,US,EQ,trading212,2025-12-26,True,True,yahoo,
AADd_EQ,AADd,,EQ,trading212,2025-12-26,True,True,yahoo,
AAGIY_US_EQ,AAGIY,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAGd_EQ,AAGd,,EQ,trading212,2025-12-26,True,True,yahoo,
AAKGd_EQ,AAKGd,,EQ,trading212,2025-12-26,True,True,yahoo,
AAKId_EQ,AAKId,,EQ,trading212,2025-12-26,True,True,yahoo,
AALBa_EQ,AALBa,,EQ,trading212,2025-12-26,True,True,yahoo,
AAL_US_EQ,AAL,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAMC_US_EQ,AAMC,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAME_US_EQ,AAME,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAM_US_EQ,AAM,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAN_US_EQ,AAN,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAOI_US_EQ,AAOI,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAON_US_EQ,AAON,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAP2l_EQ,AAP2l,,EQ,trading212,2025-12-26,True,True,yahoo,
AAP3l_EQ,AAP3l,,EQ,trading212,2025-12-26,True,True,yahoo,
AAPEl_EQ,AAPEl,,EQ,trading212,2025-12-26,True,True,yahoo,
AAPL_US_EQ,AAPL,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAPSl_EQ,AAPSl,,EQ,trading212,2025-12-26,True,True,yahoo,
AAPYd_EQ,AAPYd,,EQ,trading212,2025-12-26,True,True,yahoo,
AAPYl_EQ,AAPYl,,EQ,trading212,2025-12-26,True,True,yahoo,
AAP_US_EQ,AAP,US,EQ,trading212,2025-12-26,True,True,yahoo,
AARD_US_EQ,AARD,US,EQ,trading212,2025-12-26,True,True,yahoo,
AASIp_EQ,AASIp,,EQ,trading212,2025-12-26,True,True,yahoo,
AASUs_EQ,AASUs,,EQ,trading212,2025-12-26,True,True,yahoo,
AAT_US_EQ,AAT,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAVMY_US_EQ,AAVMY,US,EQ,trading212,2025-12-26,True,True,yahoo,
AAXN_US_EQ,AAXN,US,EQ,trading212,2025-12-26,True,True,yahoo,
AA_US_EQ,AA,US,EQ,trading212,2025-12-26,True,True,yahoo,
AB9d_EQ,AB9d,,EQ,trading212,2025-12-26,True,True,yahoo,
ABBB_US_EQ,ABBB,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABBRF_US_EQ,ABBRF,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABBV_US_EQ,ABBV,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABB_US_EQ,ABB,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABCAp_EQ,ABCAp,,EQ,trading212,2025-12-26,True,True,yahoo,
ABCB_US_EQ,ABCB,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABCL_US_EQ,ABCL,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABCP_US_EQ,ABCP,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABC_US_EQ,ABC,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABEAd_EQ,ABEAd,,EQ,trading212,2025-12-26,True,True,yahoo,
ABECd_EQ,ABECd,,EQ,trading212,2025-12-26,True,True,yahoo,
ABEO_US_EQ,ABEO,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABEPF_US_EQ,ABEPF,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABEV_US_EQ,ABEV,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABG_US_EQ,ABG,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABIO_US_EQ,ABIO,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABI_BE_EQ,ABI,BE,EQ,trading212,2025-12-26,True,True,yahoo,
ABLV_US_EQ,ABLV,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABL_US_EQ,ABL,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABLd_EQ,ABLd,,EQ,trading212,2025-12-26,True,True,yahoo,
ABML_US_EQ,ABML,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABM_US_EQ,ABM,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABN3l_EQ,ABN3l,,EQ,trading212,2025-12-26,True,True,yahoo,
ABNB_US_EQ,ABNB,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABNXp_EQ,ABNXp,,EQ,trading212,2025-12-26,True,True,yahoo,
ABNa_EQ,ABNa,,EQ,trading212,2025-12-26,True,True,yahoo,
ABOS_US_EQ,ABOS,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABO_BB_EQ,ABO,BB,EQ,trading212,2025-12-26,True,True,yahoo,
ABOd_EQ,ABOd,,EQ,trading212,2025-12-26,True,True,yahoo,
ABQQ_US_EQ,ABQQ,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABR_US_EQ,ABR,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABRd_EQ,ABRd,,EQ,trading212,2025-12-26,True,True,yahoo,
ABSI_US_EQ,ABSI,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABSSF_US_EQ,ABSSF,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABTCGBPs_EQ,ABTCGBPs,,EQ,trading212,2025-12-26,True,True,yahoo,
ABTCUSDs_EQ,ABTCUSDs,,EQ,trading212,2025-12-26,True,True,yahoo,
ABT_US_EQ,ABT,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABUS_US_EQ,ABUS,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABVC_US_EQ,ABVC,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABVX_US_EQ,ABVX,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABVXp_EQ,ABVXp,,EQ,trading212,2025-12-26,True,True,yahoo,
ABXXF_US_EQ,ABXXF,US,EQ,trading212,2025-12-26,True,True,yahoo,
ABp_EQ,ABp,,EQ,trading212,2025-12-26,True,True,yahoo,
ACAB_US_EQ,ACAB,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACAC_US_EQ,ACAC,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACAD_US_EQ,ACAD,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACAN_US_EQ,ACAN,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACA_US_EQ,ACA,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACAp_EQ,ACAp,,EQ,trading212,2025-12-26,True,True,yahoo,
ACB_US_EQ,ACB,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACCB_BB_EQ,ACCB,BB,EQ,trading212,2025-12-26,True,True,yahoo,
ACCO_US_EQ,ACCO,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACCYY_US_EQ,ACCYY,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACDVF_US_EQ,ACDVF,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACEL_US_EQ,ACEL,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACET_US_EQ,ACET,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACEV_US_EQ,ACEV,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACFN_US_EQ,ACFN,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACGL_US_EQ,ACGL,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACHC_US_EQ,ACHC,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACHL_US_EQ,ACHL,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACHV_US_EQ,ACHV,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACIC_US_EQ,ACIC,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACIU_US_EQ,ACIU,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACIW_US_EQ,ACIW,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACI_US_EQ,ACI,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACKB_BE_EQ,ACKB,BE,EQ,trading212,2025-12-26,True,True,yahoo,
ACLLY_US_EQ,ACLLY,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACLS_US_EQ,ACLS,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACLX_US_EQ,ACLX,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACMR_US_EQ,ACMR,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACMTA_US_EQ,ACMTA,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACM_US_EQ,ACM,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACNB_US_EQ,ACNB,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACND_US_EQ,ACND,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACN_US_EQ,ACN,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACOG_US_EQ,ACOG,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACOMOa_EQ,ACOMOa,,EQ,trading212,2025-12-26,True,True,yahoo,
ACON_US_EQ,ACON,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACOPY_US_EQ,ACOPY,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACRE_US_EQ,ACRE,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACRS_US_EQ,ACRS,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACRV_US_EQ,ACRV,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACRX_US_EQ,ACRX,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACR_US_EQ,ACR,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACSAY_US_EQ,ACSAY,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACST_US_EQ,ACST,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACSe_EQ,ACSe,,EQ,trading212,2025-12-26,True,True,yahoo,
ACTD_US_EQ,ACTD,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACTG_US_EQ,ACTG,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACTHF_US_EQ,ACTHF,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACTU_US_EQ,ACTU,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACT_US_EQ,ACT,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACTd_EQ,ACTd,,EQ,trading212,2025-12-26,True,True,yahoo,
ACU2d_EQ,ACU2d,,EQ,trading212,2025-12-26,True,True,yahoo,
ACUIF_US_EQ,ACUIF,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACUT_US_EQ,ACUT,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACUUd_EQ,ACUUd,,EQ,trading212,2025-12-26,True,True,yahoo,
ACU_US_EQ,ACU,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACVA_US_EQ,ACVA,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACWDl_EQ,ACWDl,,EQ,trading212,2025-12-26,True,True,yahoo,
ACWIl_EQ,ACWIl,,EQ,trading212,2025-12-26,True,True,yahoo,
ACXP_US_EQ,ACXP,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACXd_EQ,ACXd,,EQ,trading212,2025-12-26,True,True,yahoo,
ACXe_EQ,ACXe,,EQ,trading212,2025-12-26,True,True,yahoo,
ACY_US_EQ,ACY,US,EQ,trading212,2025-12-26,True,True,yahoo,
AC_US_EQ,AC,US,EQ,trading212,2025-12-26,True,True,yahoo,
ACp_EQ,ACp,,EQ,trading212,2025-12-26,True,True,yahoo,
AD2d_EQ,AD2d,,EQ,trading212,2025-12-26,True,True,yahoo,
ADAG_US_EQ,ADAG,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADAL_US_EQ,ADAL,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADAP_US_EQ,ADAP,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADBE_US_EQ,ADBE,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADBd_EQ,ADBd,,EQ,trading212,2025-12-26,True,True,yahoo,
ADCT_US_EQ,ADCT,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADC_US_EQ,ADC,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADDYY_US_EQ,ADDYY,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADER_US_EQ,ADER,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADES_US_EQ,ADES,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADEd_EQ,ADEd,,EQ,trading212,2025-12-26,True,True,yahoo,
ADF_US_EQ,ADF,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADGI_US_EQ,ADGI,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADIL_US_EQ,ADIL,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADI_US_EQ,ADI,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADJd_EQ,ADJd,,EQ,trading212,2025-12-26,True,True,yahoo,
ADKO_AT_EQ,ADKO,AT,EQ,trading212,2025-12-26,True,True,yahoo,
ADLe_EQ,ADLe,,EQ,trading212,2025-12-26,True,True,yahoo,
ADMA_US_EQ,ADMA,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADMP_US_EQ,ADMP,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADMT_US_EQ,ADMT,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADM_US_EQ,ADM,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADMd_EQ,ADMd,,EQ,trading212,2025-12-26,True,True,yahoo,
ADN1d_EQ,ADN1d,,EQ,trading212,2025-12-26,True,True,yahoo,
ADNT_US_EQ,ADNT,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADOC_US_EQ,ADOC,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADOCp_EQ,ADOCp,,EQ,trading212,2025-12-26,True,True,yahoo,
ADOM_US_EQ,ADOM,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADPT_US_EQ,ADPT,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADPTl_EQ,ADPTl,,EQ,trading212,2025-12-26,True,True,yahoo,
ADPXY_US_EQ,ADPXY,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADP_US_EQ,ADP,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADPd_EQ,ADPd,,EQ,trading212,2025-12-26,True,True,yahoo,
ADPp_EQ,ADPp,,EQ,trading212,2025-12-26,True,True,yahoo,
ADRA_US_EQ,ADRA,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADRNY_US_EQ,ADRNY,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADRZY_US_EQ,ADRZY,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADSK_US_EQ,ADSK,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADS_US_EQ,ADS,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADSd_EQ,ADSd,,EQ,trading212,2025-12-26,True,True,yahoo,
ADTI_US_EQ,ADTI,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADTN_US_EQ,ADTN,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADTX_US_EQ,ADTX,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADT_US_EQ,ADT,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADUS_US_EQ,ADUS,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADVB_US_EQ,ADVB,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADVICp_EQ,ADVICp,,EQ,trading212,2025-12-26,True,True,yahoo,
ADVd_EQ,ADVd,,EQ,trading212,2025-12-26,True,True,yahoo,
ADXN_US_EQ,ADXN,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADXS_US_EQ,ADXS,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADXe_EQ,ADXe,,EQ,trading212,2025-12-26,True,True,yahoo,
ADYENa_EQ,ADYENa,,EQ,trading212,2025-12-26,True,True,yahoo,
ADYEY_US_EQ,ADYEY,US,EQ,trading212,2025-12-26,True,True,yahoo,
ADZe_EQ,ADZe,,EQ,trading212,2025-12-26,True,True,yahoo,
ADa_EQ,ADa,,EQ,trading212,2025-12-26,True,True,yahoo,
AE50d_EQ,AE50d,,EQ,trading212,2025-12-26,True,True,yahoo,
AE5Ad_EQ,AE5Ad,,EQ,trading212,2025-12-26,True,True,yahoo,
AE5Bd_EQ,AE5Bd,,EQ,trading212,2025-12-26,True,True,yahoo,
AE9d_EQ,AE9d,,EQ,trading212,2025-12-26,True,True,yahoo,
AEAE_US_EQ,AEAE,US,EQ,trading212,2025-12-26,True,True,yahoo,
AEBI_US_EQ,AEBI,US,EQ,trading212,2025-12-26,True,True,yahoo,
AEC1d_EQ,AEC1d,,EQ,trading212,2025-12-26,True,True,yahoo,
AEDASe_EQ,AEDASe,,EQ,trading212,2025-12-26,True,True,yahoo,
AED_BE_EQ,AED,BE,EQ,trading212,2025-12-26,True,True,yahoo,
AEEEl_EQ,AEEEl,,EQ,trading212,2025-12-26,True,True,yahoo,
AEE_US_EQ,AEE,US,EQ,trading212,2025-12-26,True,True,yahoo,
AEGEd_EQ,AEGEd,,EQ,trading212,2025-12-26,True,True,yahoo,
AEGGl_EQ,AEGGl,,EQ,trading212,2025-12-26,True,True,yahoo,
AEG_US_EQ,AEG,US,EQ,trading212,2025-12-26,True,True,yahoo,
AEHA_US_EQ,AEHA,US,EQ,trading212,2025-12-26,True,True,yahoo,
AEHR_US_EQ,AEHR,US,EQ,trading212,2025-12-26,True,True,yahoo,
AEINd_EQ,AEINd,,EQ,trading212,2025-12-26,True,True,yahoo,
AEIS_US_EQ,AEIS,US,EQ,trading212,2025-12-26,True,True,yahoo,
AELISp_EQ,AELISp,,EQ,trading212,2025-12-26,True,True,yahoo,
AEMD_US_EQ,AEMD,US,EQ,trading212,2025-12-26,True,True,yahoo,
AEMDd_EQ,AEMDd,,EQ,trading212,2025-12-26,True,True,yahoo,
AEMEp_EQ,AEMEp,,EQ,trading212,2025-12-26,True,True,yahoo,
AEMUl_EQ,AEMUl,,EQ,trading212,2025-12-26,True,True,yahoo,
AEM_US_EQ,AEM,US,EQ,trading212,2025-12-26,True,True,yahoo,
AENAe_EQ,AENAe,,EQ,trading212,2025-12-26,True,True,yahoo,
AEO_US_EQ,AEO,US,EQ,trading212,2025-12-26,True,True,yahoo,
